TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,INCOME,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,URBANCITY,NEW_CAR,H_RENTER,JOB_COLOR
0,0,46,0,116668,No,F,Masters,30,Private,31180,7,Pickup,0,0,No,1,Urban,0,1,White
0,0,36,0,30884,Yes,F,High School,23,Private,11090,1,Sports Car,0,0,No,3,Rural,1,0,White
0,0,33,1,56405,Yes,F,High School,32,Private,29200,1,Pickup,21805,1,Yes,2,Urban,0,0,White
0,1,41,1,57073,Yes,F,High School,38,Private,18260,4,Sports Car,0,0,No,1,Urban,1,0,White
0,0,52,0,58498,No,M,<High School,28,Private,10430,6,Pickup,0,0,No,0,Rural,1,0,Blue
0,0,21,1,5411,Yes,M,<High School,23,Private,15130,1,Minivan,0,0,No,6,Rural,1,1,Blue
0,1,39,1,97598,Yes,F,PhD,5,Private,36610,4,Van,0,0,Yes,0,Urban,0,0,White
1,0,29,1,51724,Yes,M,High School,45,Commercial,10330,7,Pickup,0,0,Yes,2,Urban,1,0,White
1,1,44,1,68741,Yes,M,High School,5,Commercial,17730,13,Van,6421,1,No,0,Urban,0,0,Blue
0,1,41,1,29829,Yes,F,<High School,42,Private,16860,6,SUV,0,0,No,0,Rural,0,0,White
1,0,49,0,82536,No,F,Masters,30,Private,7350,3,Sports Car,46105,1,Yes,2,Urban,0,0,White
0,0,46,0,8588,Yes,F,Masters,58,Private,19600,13,Minivan,0,0,No,1,Rural,0,0,Blue
1,0,57,0,97059,Yes,F,High School,30,Private,15050,6,SUV,6713,3,No,0,Rural,1,0,White
0,0,46,0,61674,No,M,Bachelors,16,Private,12270,4,Minivan,0,0,No,0,Urban,0,1,White
1,0,50,0,1735,Yes,M,High School,38,Private,3630,4,Minivan,3653,1,No,6,Urban,0,1,White
1,0,40,1,0,No,F,Masters,32,Private,2750,3,SUV,39401,3,Yes,1,Urban,0,1,Blue
1,0,33,1,49121,No,M,High School,31,Commercial,12170,4,Pickup,3055,2,No,7,Rural,0,0,White
0,0,53,1,39923,No,F,High School,44,Commercial,1500,7,Sports Car,3011,2,No,3,Urban,1,0,Blue
0,0,35,1,43492,No,M,High School,37,Private,18780,1,Van,5437,2,No,4,Rural,1,1,White
0,0,54,0,80297,No,M,Masters,29,Commercial,24160,1,Panel Truck,0,0,No,2,Urban,0,1,White
0,0,48,0,55378,Yes,M,High School,44,Commercial,14610,1,Minivan,0,0,No,0,Rural,0,0,Blue
1,0,48,0,0,No,F,Bachelors,24,Private,1500,9,Sports Car,8567,2,No,9,Urban,0,1,Blue
0,0,45,1,2519,Yes,F,High School,32,Private,6530,4,SUV,0,0,No,0,Urban,1,1,Blue
1,0,39,0,116247,No,M,Bachelors,25,Commercial,21380,1,Van,0,0,No,0,Urban,0,1,Blue
0,0,37,1,63603,No,F,Masters,25,Private,7590,4,SUV,0,0,No,4,Urban,0,1,White
0,0,32,1,75512,No,F,High School,8,Private,20760,4,SUV,0,0,Yes,2,Urban,0,1,White
0,0,50,0,45070,Yes,F,<High School,34,Private,22240,1,Pickup,0,0,No,1,Urban,1,0,Blue
0,0,50,0,238724,Yes,F,PhD,37,Private,30370,4,Minivan,0,0,No,0,Urban,0,0,White
1,0,41,0,39055,Yes,M,<High School,81,Commercial,26020,4,Panel Truck,1044,2,No,5,Urban,0,0,Blue
0,0,36,1,27012,Yes,F,High School,30,Private,12410,1,SUV,0,0,No,0,Rural,0,0,White
0,0,35,1,67075,Yes,M,Bachelors,7,Commercial,28680,1,Panel Truck,0,0,No,0,Urban,0,0,White
1,0,53,0,41359,Yes,M,Masters,31,Commercial,16850,9,Van,9581,1,No,4,Urban,1,0,White
0,0,37,0,18555,Yes,M,High School,36,Private,45730,6,Minivan,8270,1,No,3,Urban,0,0,White
0,0,56,0,137181,Yes,F,Bachelors,47,Private,40260,4,SUV,0,0,No,1,Rural,0,0,White
0,0,46,0,85559,Yes,M,Bachelors,18,Private,15190,14,Minivan,0,0,No,2,Rural,0,0,White
0,0,53,0,45432,Yes,M,Bachelors,27,Private,14560,1,Minivan,5465,1,No,4,Urban,0,0,White
0,0,51,0,133469,Yes,M,Masters,23,Private,19950,1,Van,0,0,No,1,Urban,0,0,White
0,0,47,0,32916,No,M,<High School,34,Private,5640,1,Pickup,0,0,No,0,Rural,1,1,White
0,0,38,0,0,Yes,F,High School,51,Private,22740,4,SUV,7171,2,No,0,Urban,0,0,Blue
0,0,51,0,94561,No,M,Masters,24,Private,21710,4,Van,679,3,No,4,Urban,0,0,White
0,0,55,0,37930,Yes,M,Bachelors,51,Private,10790,12,Pickup,0,0,No,0,Urban,0,0,White
1,0,50,0,0,Yes,M,<High School,66,Private,1500,1,Minivan,0,0,No,0,Rural,1,0,Blue
0,0,39,1,52052,No,F,Bachelors,31,Private,21980,14,SUV,0,0,Yes,2,Urban,0,1,White
0,0,31,1,22654,No,F,<High School,38,Private,13330,1,SUV,0,0,Yes,2,Urban,0,1,Blue
0,0,46,0,62565,Yes,M,High School,35,Commercial,14450,7,Minivan,0,0,No,0,Urban,0,0,Blue
1,0,38,1,51551,Yes,F,Bachelors,19,Private,15380,1,SUV,5563,3,No,3,Urban,0,0,Blue
0,0,48,0,72838,Yes,M,Bachelors,49,Commercial,13580,1,Minivan,0,0,No,1,Rural,1,0,Blue
0,0,46,0,5015,Yes,M,<High School,45,Private,2690,1,Minivan,0,0,No,0,Urban,0,0,Blue
1,0,22,0,12301,No,F,Bachelors,49,Commercial,8770,6,Sports Car,9232,3,No,11,Urban,0,1,Blue
0,0,42,0,36864,Yes,F,High School,29,Private,5700,6,SUV,5930,1,No,0,Urban,1,0,White
0,0,44,0,138442,No,F,Masters,31,Private,19740,10,Pickup,0,0,No,0,Urban,0,1,White
0,0,42,1,39636,Yes,F,<High School,56,Commercial,26550,9,Pickup,0,0,No,2,Urban,0,0,Blue
0,0,38,0,39165,Yes,M,<High School,25,Commercial,10250,1,Pickup,0,0,Yes,0,Rural,1,0,Blue
1,0,55,0,54877,No,M,Bachelors,37,Commercial,42170,6,Panel Truck,0,0,Yes,0,Urban,0,1,White
1,0,35,1,63364,No,M,Masters,69,Commercial,23330,1,Panel Truck,0,0,No,0,Urban,0,1,White
0,0,54,0,0,Yes,F,Masters,23,Private,6900,4,Sports Car,12271,4,No,2,Urban,0,0,Blue
0,0,66,0,102485,Yes,M,Masters,40,Private,17610,4,SUV,1194,3,No,1,Urban,0,0,White
0,0,46,0,79249,Yes,M,Bachelors,24,Commercial,14020,4,Minivan,0,0,No,0,Rural,0,0,Blue
1,0,31,1,26606,No,F,High School,27,Commercial,10890,1,SUV,4044,2,No,0,Urban,0,1,Blue
0,0,45,0,50352,Yes,F,Bachelors,16,Private,11040,7,SUV,0,0,No,0,Urban,0,0,Blue
0,0,31,0,73727,No,M,Bachelors,31,Commercial,19210,6,Van,0,0,No,4,Urban,0,1,White
0,0,32,0,0,Yes,M,<High School,22,Private,9050,1,Pickup,10152,2,No,5,Urban,1,1,Blue
0,0,43,0,42768,Yes,M,Bachelors,32,Private,10080,1,Minivan,0,0,No,0,Urban,0,0,White
1,1,43,1,55816,No,M,Bachelors,46,Private,12830,4,Minivan,1510,1,Yes,1,Urban,1,1,White
0,1,36,1,64599,No,M,Masters,16,Private,21490,4,Van,5846,2,No,1,Urban,0,0,White
0,0,50,0,25256,Yes,M,<High School,22,Private,15330,4,Minivan,0,0,No,0,Urban,0,0,White
1,0,67,1,57550,Yes,F,High School,66,Private,14080,4,Sports Car,5898,3,No,3,Urban,1,0,White
0,0,48,0,22362,Yes,M,<High School,39,Private,27160,3,Minivan,22906,1,Yes,0,Urban,1,0,White
0,0,51,0,66948,No,M,Bachelors,39,Commercial,28870,10,Panel Truck,0,0,No,0,Rural,0,1,White
0,0,42,0,16423,No,M,<High School,44,Private,21540,4,Minivan,0,0,No,0,Rural,0,1,White
0,0,54,0,52105,Yes,F,Masters,40,Private,21430,1,SUV,0,0,No,0,Urban,0,0,White
0,0,57,0,62411,Yes,M,Masters,31,Commercial,34720,1,Panel Truck,30789,3,No,6,Urban,0,0,White
0,0,26,1,21443,Yes,M,<High School,33,Private,6240,1,Minivan,0,0,No,0,Rural,1,0,White
1,0,43,1,27413,No,F,High School,10,Private,8540,1,Sports Car,0,0,No,0,Urban,0,1,White
0,0,61,0,85554,Yes,M,Masters,43,Private,19870,1,SUV,0,0,No,0,Urban,0,0,White
0,0,43,0,45931,Yes,M,Masters,5,Commercial,19870,6,Van,5989,3,No,3,Urban,0,0,White
0,0,55,0,86546,Yes,M,Masters,6,Private,15960,4,Minivan,0,0,No,3,Urban,0,0,White
0,0,40,1,120603,No,M,PhD,16,Private,17560,10,Van,0,0,No,0,Urban,0,1,White
1,0,60,0,60432,Yes,M,Bachelors,35,Private,18560,1,Minivan,0,0,No,0,Rural,0,0,White
1,0,52,0,0,No,M,Bachelors,36,Commercial,22590,1,Panel Truck,0,0,No,1,Urban,0,1,White
0,0,57,0,192297,Yes,M,PhD,53,Commercial,33630,1,Panel Truck,10074,1,No,3,Urban,0,0,White
0,0,55,0,38322,Yes,F,Bachelors,5,Private,15590,1,Minivan,0,0,Yes,0,Urban,0,0,White
0,0,51,0,32570,Yes,M,Bachelors,17,Commercial,9860,9,Pickup,5533,1,No,6,Urban,0,0,White
0,0,35,0,101956,Yes,F,Bachelors,45,Commercial,28160,10,Minivan,0,0,No,0,Urban,1,0,Blue
0,0,43,1,23215,Yes,F,High School,33,Commercial,16530,4,Minivan,0,0,No,2,Rural,0,0,Blue
0,0,35,0,82438,Yes,M,Bachelors,10,Commercial,21950,1,Van,0,0,No,0,Urban,0,0,White
1,0,26,0,24722,No,F,<High School,28,Private,9420,6,SUV,0,0,No,1,Urban,0,1,White
1,1,38,1,14320,No,F,High School,26,Private,23950,1,Minivan,3718,1,No,0,Urban,0,0,Blue
0,0,41,0,96886,Yes,F,Bachelors,13,Private,15290,1,Minivan,0,0,No,0,Urban,0,0,White
0,1,38,1,0,Yes,F,High School,24,Commercial,10560,1,SUV,0,0,No,0,Urban,0,1,Blue
0,0,46,0,70840,No,M,Bachelors,32,Private,13180,3,Minivan,0,0,Yes,0,Urban,1,1,White
0,1,60,1,21920,Yes,F,High School,50,Private,11810,10,SUV,6973,3,No,0,Urban,0,0,White
1,0,62,0,67112,Yes,F,Bachelors,32,Private,18300,1,Sports Car,8363,1,No,7,Urban,1,0,White
0,0,41,0,36449,Yes,M,High School,37,Private,17900,6,Minivan,0,0,No,0,Rural,1,1,Blue
0,0,49,0,138942,No,M,Masters,37,Private,18920,11,Van,0,0,No,0,Urban,1,1,White
0,0,42,0,77737,Yes,F,Bachelors,27,Private,22800,1,Minivan,0,0,No,2,Urban,0,0,White
0,0,54,0,0,Yes,F,High School,13,Private,7140,11,Sports Car,0,0,No,0,Rural,1,0,Blue
0,1,38,1,50718,No,F,<High School,51,Private,14230,1,SUV,3649,1,No,5,Rural,0,1,White
0,0,38,0,58820,Yes,F,Bachelors,55,Private,19690,21,Pickup,4528,2,No,0,Urban,0,0,White
1,0,60,1,0,Yes,F,High School,47,Private,7500,3,SUV,0,0,Yes,2,Urban,1,0,Blue
1,1,37,1,48379,No,F,Bachelors,23,Commercial,1500,1,Sports Car,49223,1,Yes,2,Urban,1,1,Blue
0,1,44,1,47231,Yes,F,High School,31,Private,18170,17,Pickup,0,0,No,0,Urban,0,0,White
0,0,32,1,14744,Yes,F,Bachelors,27,Private,14930,3,SUV,613,2,No,5,Urban,0,1,Blue
1,0,44,1,16352,Yes,F,High School,37,Private,9760,1,SUV,2316,1,No,0,Urban,1,0,Blue
0,0,47,0,22045,No,F,Bachelors,8,Private,8770,4,SUV,0,0,No,0,Urban,0,0,Blue
0,0,30,1,77156,No,F,Bachelors,28,Private,11430,9,SUV,11295,3,No,6,Rural,1,1,White
0,0,29,1,144242,No,F,PhD,15,Private,16370,4,Sports Car,4822,2,No,0,Urban,0,1,White
1,0,60,0,16919,No,F,High School,24,Private,9190,9,SUV,0,0,No,0,Urban,0,0,White
1,0,45,1,20653,Yes,F,<High School,24,Commercial,20720,1,Pickup,0,0,No,0,Urban,0,0,White
0,0,33,1,4562,Yes,M,High School,8,Commercial,9650,7,Pickup,0,0,No,4,Urban,0,0,Blue
0,0,44,0,29929,No,M,High School,41,Private,15320,4,Minivan,0,0,No,0,Urban,1,0,White
0,0,49,0,104691,No,M,Bachelors,14,Commercial,30260,7,Panel Truck,22813,1,Yes,7,Urban,1,0,White
1,0,52,0,70198,Yes,M,Bachelors,41,Commercial,37810,6,Panel Truck,0,0,Yes,0,Urban,0,0,Blue
0,0,54,0,50646,Yes,F,PhD,40,Private,32100,6,Van,0,0,No,0,Rural,0,0,Blue
0,0,50,0,69030,Yes,F,High School,10,Commercial,35450,6,SUV,764,3,No,0,Urban,1,0,Blue
0,0,45,0,38632,Yes,F,High School,35,Commercial,25340,4,Minivan,0,0,No,0,Rural,1,0,Blue
1,1,39,1,30290,Yes,F,<High School,20,Commercial,18270,3,Pickup,2787,3,No,3,Urban,1,0,Blue
0,0,47,0,57446,Yes,M,High School,30,Private,12120,4,Pickup,0,0,No,2,Urban,0,0,White
0,0,33,0,102981,Yes,M,High School,29,Private,16680,1,Van,0,0,No,0,Rural,0,0,White
0,0,38,0,72901,No,F,Bachelors,28,Private,15200,4,SUV,1310,3,No,5,Urban,0,0,White
1,0,47,0,57446,Yes,M,High School,30,Commercial,25090,4,Panel Truck,0,0,No,1,Urban,0,0,White
0,0,38,0,159691,Yes,F,Masters,44,Commercial,23260,4,Pickup,0,0,No,4,Urban,0,0,White
0,0,65,0,56513,Yes,F,Masters,42,Private,15360,10,Sports Car,5229,1,No,4,Urban,0,0,White
0,0,48,0,20551,No,M,Masters,40,Private,14150,3,Minivan,4939,3,No,2,Urban,0,0,White
1,0,38,1,0,No,F,<High School,51,Private,9750,8,SUV,11093,3,No,7,Urban,1,0,Blue
0,0,40,0,83000,Yes,F,Masters,30,Private,21880,1,SUV,0,0,No,0,Urban,0,0,White
1,0,36,0,131766,No,M,PhD,45,Private,13950,4,Minivan,0,0,No,0,Urban,0,1,White
0,0,46,0,122086,No,F,Masters,5,Private,7020,6,Sports Car,0,0,No,0,Urban,0,0,White
1,0,64,1,34199,Yes,M,Bachelors,5,Private,11210,7,Sports Car,10572,4,No,4,Urban,0,0,Blue
0,0,48,0,134333,Yes,F,High School,9,Private,22490,6,SUV,0,0,No,2,Urban,1,0,White
1,0,39,0,70750,No,M,Bachelors,68,Private,3350,1,Minivan,6006,2,No,3,Rural,0,0,Blue
0,0,51,0,0,No,M,PhD,29,Private,8310,6,Pickup,0,0,No,0,Urban,0,1,White
0,0,40,0,103636,Yes,M,Bachelors,47,Private,14070,7,Minivan,0,0,No,0,Urban,1,0,White
0,0,60,0,100207,No,M,Bachelors,34,Private,1500,10,Minivan,15403,2,No,0,Urban,0,0,White
1,0,42,0,56969,Yes,M,Bachelors,18,Commercial,11400,1,Pickup,4512,3,No,5,Urban,0,0,White
0,0,54,0,0,Yes,F,Masters,36,Private,22350,6,SUV,0,0,No,0,Rural,0,0,Blue
0,0,34,1,118064,Yes,M,Bachelors,5,Commercial,13310,1,Minivan,0,0,No,0,Urban,0,0,Blue
1,1,44,1,165769,Yes,M,PhD,27,Commercial,44250,9,Panel Truck,26121,4,Yes,8,Urban,0,0,White
0,1,44,1,80140,Yes,M,Masters,40,Private,13910,21,Minivan,0,0,No,3,Urban,0,0,White
0,0,62,0,74430,Yes,M,Masters,64,Commercial,19690,3,Pickup,0,0,No,1,Urban,0,0,White
0,0,43,1,70237,Yes,M,Bachelors,61,Commercial,14450,4,Minivan,0,0,No,0,Urban,0,0,Blue
0,0,56,0,42235,Yes,F,High School,40,Private,5720,13,Sports Car,8901,2,No,0,Urban,0,0,White
0,0,49,0,148125,Yes,M,PhD,38,Private,6400,7,Pickup,0,0,No,2,Urban,0,0,White
0,0,32,1,16976,Yes,F,<High School,25,Private,6640,1,SUV,3468,1,No,0,Urban,0,1,Blue
0,0,66,0,84791,No,M,Masters,10,Private,9980,10,SUV,5918,1,No,0,Urban,0,1,White
1,0,30,1,25258,Yes,M,<High School,35,Private,6140,10,Minivan,696,2,No,2,Urban,1,0,White
0,0,34,1,6876,Yes,M,Bachelors,45,Private,15930,10,Minivan,0,0,No,2,Urban,0,1,Blue
1,1,38,1,43476,No,F,High School,37,Commercial,5850,16,SUV,7145,2,No,0,Urban,1,0,Blue
0,0,51,0,101212,No,M,Bachelors,43,Private,16720,6,Minivan,0,0,No,0,Urban,0,1,White
0,0,32,1,37895,Yes,M,High School,21,Private,8490,10,Minivan,6073,2,No,0,Urban,1,1,White
1,0,40,1,90326,No,M,Bachelors,33,Commercial,19380,3,Van,0,0,No,0,Urban,0,1,Blue
0,0,47,0,79127,Yes,M,Masters,24,Private,14410,6,Minivan,0,0,No,2,Urban,0,0,White
0,0,57,0,62238,No,M,Bachelors,44,Commercial,11400,11,Pickup,0,0,No,3,Rural,0,1,Blue
0,0,52,0,26782,Yes,M,<High School,52,Private,10890,10,Pickup,0,0,No,0,Rural,0,0,White
0,0,49,0,9486,Yes,F,Masters,24,Private,6390,4,SUV,0,0,No,2,Rural,0,0,Blue
0,0,31,1,45113,No,F,<High School,24,Private,23010,7,SUV,0,0,Yes,0,Rural,1,0,White
0,0,51,0,66804,No,M,Bachelors,35,Private,16130,6,Minivan,0,0,No,0,Urban,0,1,White
0,0,33,1,40095,Yes,F,High School,48,Private,5510,7,Sports Car,34993,4,Yes,6,Rural,1,0,White
1,0,57,0,32033,Yes,F,Masters,44,Private,18110,10,Sports Car,1575,2,No,7,Urban,0,0,Blue
0,0,56,0,19657,No,M,<High School,36,Private,3470,1,Minivan,0,0,No,2,Urban,0,1,White
1,0,35,1,105992,No,F,Bachelors,43,Private,17540,1,Minivan,25379,1,Yes,0,Urban,0,1,White
1,0,26,1,0,Yes,F,High School,10,Commercial,22430,4,Pickup,8538,4,No,8,Urban,1,1,Blue
0,0,59,0,32857,No,F,PhD,29,Private,34470,1,Pickup,0,0,No,0,Rural,0,1,Blue
1,0,51,0,51303,Yes,M,High School,5,Commercial,18900,1,Van,3328,1,No,8,Urban,0,0,Blue
0,0,48,0,0,Yes,M,Bachelors,14,Private,14030,4,Minivan,0,0,No,0,Urban,0,0,White
1,0,60,0,62049,Yes,F,Masters,70,Private,19620,11,SUV,0,0,Yes,0,Urban,0,0,White
0,0,43,0,85951,No,M,Masters,27,Private,11560,20,Minivan,0,0,No,0,Urban,0,1,White
1,1,40,1,22705,Yes,F,<High School,28,Private,7770,6,Sports Car,28476,1,Yes,5,Urban,0,0,White
0,0,55,0,7898,No,F,PhD,38,Private,9310,1,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,57,0,20355,No,M,<High School,21,Private,7260,6,Minivan,0,0,No,1,Urban,0,0,Blue
0,0,50,0,38998,Yes,M,High School,47,Commercial,21460,7,Minivan,0,0,No,1,Rural,1,0,Blue
0,0,54,0,98657,No,F,Masters,46,Private,16770,1,SUV,0,0,No,1,Urban,0,1,White
1,1,41,1,39677,Yes,F,High School,14,Private,20210,4,Pickup,0,0,No,2,Urban,0,0,White
0,0,40,0,78671,Yes,M,Bachelors,40,Private,16610,13,Van,0,0,No,0,Urban,0,0,White
0,0,55,0,71402,Yes,M,High School,19,Commercial,27370,6,Panel Truck,718,2,No,2,Urban,0,0,Blue
0,0,56,0,220881,No,F,PhD,29,Commercial,50180,6,Panel Truck,0,0,No,2,Urban,1,0,White
0,0,43,1,63644,No,F,Bachelors,24,Private,16640,9,Sports Car,0,0,No,0,Urban,0,0,White
0,0,45,0,153009,Yes,M,PhD,22,Commercial,24640,1,Panel Truck,5777,1,No,3,Urban,0,0,White
0,0,43,0,38325,No,M,Bachelors,34,Commercial,11610,10,Pickup,0,0,No,1,Rural,0,1,White
1,0,60,1,28634,Yes,M,<High School,17,Private,5730,1,Minivan,30480,2,Yes,5,Rural,0,0,White
0,0,51,0,0,No,M,Masters,22,Private,13470,1,Minivan,0,0,No,1,Urban,1,0,White
0,0,56,0,37352,No,M,Masters,40,Private,13910,7,Minivan,0,0,No,0,Rural,0,1,White
0,0,39,0,110817,No,M,Bachelors,31,Commercial,17580,1,Van,43663,3,No,5,Urban,0,0,White
0,0,46,0,29968,Yes,M,Bachelors,43,Commercial,26310,10,Panel Truck,0,0,No,1,Urban,0,0,Blue
0,0,44,1,62721,Yes,F,Bachelors,42,Private,29770,3,SUV,0,0,No,0,Urban,0,0,White
0,1,61,1,158546,Yes,F,PhD,24,Private,42680,10,SUV,4640,1,No,3,Urban,0,0,White
0,0,38,0,42245,No,F,High School,42,Commercial,20510,10,SUV,0,0,No,0,Rural,1,1,Blue
1,1,44,1,18564,No,F,<High School,12,Commercial,13850,16,Pickup,3828,3,No,3,Urban,0,0,White
0,0,47,0,12765,No,F,<High School,71,Private,28640,13,Pickup,0,0,No,1,Rural,0,1,Blue
1,0,57,0,13235,No,F,Bachelors,6,Private,10170,4,SUV,8135,3,No,3,Urban,0,0,Blue
1,0,48,0,105051,No,M,Bachelors,37,Commercial,16810,4,Van,6978,2,No,2,Urban,1,0,White
0,0,36,1,14729,Yes,M,<High School,26,Private,14270,10,Minivan,0,0,No,0,Rural,0,0,White
1,0,53,0,126548,No,F,Masters,64,Private,19450,4,SUV,0,0,Yes,0,Urban,0,1,White
1,1,40,1,75188,Yes,F,High School,25,Commercial,13020,10,SUV,44010,3,Yes,4,Urban,0,0,Blue
0,0,38,0,91952,No,M,Bachelors,30,Commercial,17850,7,Van,0,0,No,0,Rural,0,0,White
0,1,36,1,45451,No,F,Bachelors,48,Private,9650,1,SUV,0,0,No,0,Rural,0,1,White
0,0,46,0,52932,Yes,F,Masters,15,Commercial,15560,6,Pickup,18907,3,Yes,0,Urban,0,0,White
1,0,45,0,56828,No,F,High School,54,Commercial,14060,11,Sports Car,0,0,No,3,Urban,0,0,Blue
0,0,41,0,53401,No,F,Bachelors,26,Commercial,14210,11,SUV,3189,2,No,1,Urban,1,1,Blue
0,0,34,1,28698,No,F,High School,32,Private,10970,1,SUV,0,0,No,0,Rural,0,1,White
0,0,31,1,32838,Yes,M,<High School,24,Commercial,4600,4,Pickup,0,0,No,0,Rural,0,0,White
0,1,45,1,197836,Yes,M,PhD,15,Private,11280,6,Pickup,8832,3,No,6,Urban,0,0,White
1,1,63,1,44866,Yes,F,Masters,56,Private,11160,4,Sports Car,6499,1,Yes,9,Urban,0,0,White
0,0,41,0,180031,Yes,F,Bachelors,25,Private,8440,8,SUV,0,0,No,0,Urban,0,0,White
0,0,41,1,88426,No,F,High School,9,Commercial,14440,4,SUV,6193,3,No,2,Rural,0,1,Blue
0,0,47,0,48776,Yes,F,High School,5,Commercial,17910,6,SUV,0,0,No,2,Urban,1,0,Blue
0,0,36,0,48741,Yes,F,High School,48,Private,13230,6,SUV,0,0,No,0,Urban,1,0,White
0,0,54,0,88903,Yes,M,Masters,32,Private,15790,20,Minivan,0,0,No,0,Urban,0,1,White
0,1,44,1,21247,Yes,F,<High School,35,Private,3620,1,SUV,3008,3,No,0,Urban,0,0,White
1,0,39,1,133920,No,F,Masters,41,Private,18790,6,Minivan,26926,2,Yes,0,Urban,0,1,White
0,0,42,1,73661,No,F,<High School,45,Commercial,25940,4,Minivan,0,0,No,0,Rural,1,1,Blue
0,0,37,1,25346,Yes,F,<High School,36,Private,11790,7,SUV,31255,3,No,4,Urban,0,1,Blue
0,0,35,0,105367,Yes,M,Bachelors,30,Private,15540,7,Minivan,0,0,Yes,4,Urban,0,1,White
0,0,46,0,18311,Yes,M,Masters,33,Private,27300,13,Minivan,2607,4,No,8,Urban,0,0,White
0,0,54,0,66955,No,F,Bachelors,23,Private,23370,4,Pickup,0,0,No,3,Urban,0,0,White
1,1,38,1,41230,Yes,M,Bachelors,30,Commercial,25730,3,Panel Truck,1410,1,No,10,Urban,0,1,White
0,0,48,0,59286,Yes,F,High School,49,Private,19810,1,SUV,0,0,No,0,Urban,0,0,White
0,0,33,1,33285,No,F,High School,28,Private,10610,1,SUV,3739,2,No,0,Urban,1,0,White
0,0,42,0,52463,Yes,M,High School,18,Commercial,34890,8,Panel Truck,9058,2,No,5,Urban,0,1,Blue
0,0,54,0,56339,Yes,F,<High School,61,Private,27310,13,Pickup,0,0,Yes,0,Rural,1,0,Blue
1,0,43,1,0,Yes,F,High School,25,Private,15710,1,Minivan,0,0,No,4,Urban,0,0,Blue
0,1,45,1,105756,Yes,F,PhD,36,Commercial,20520,6,Pickup,0,0,No,0,Urban,1,0,White
0,0,33,1,0,Yes,M,<High School,38,Private,5950,1,Pickup,0,0,Yes,0,Urban,1,1,Blue
1,0,33,1,53041,Yes,F,High School,45,Commercial,19240,1,Pickup,4445,2,No,9,Urban,0,0,Blue
0,0,37,0,64668,No,F,Masters,5,Private,4550,10,Sports Car,0,0,No,1,Urban,0,1,White
1,1,38,1,102020,No,F,Masters,28,Private,15500,6,SUV,5306,2,No,5,Urban,1,1,White
0,0,56,1,133296,Yes,F,PhD,24,Private,20430,17,Minivan,0,0,No,0,Urban,0,0,White
0,0,53,0,22953,Yes,M,<High School,24,Private,11640,1,Pickup,0,0,No,0,Urban,1,0,White
1,0,44,0,51279,Yes,M,<High School,52,Commercial,12200,3,Pickup,0,0,No,0,Urban,1,0,Blue
0,0,51,0,50173,Yes,F,High School,22,Private,11620,14,SUV,0,0,No,0,Urban,1,0,White
0,0,49,0,73242,No,F,Bachelors,22,Private,13580,3,SUV,11479,1,No,4,Urban,0,1,Blue
0,0,33,1,92261,No,M,Bachelors,28,Private,13380,1,Minivan,0,0,No,0,Urban,0,1,Blue
0,0,29,1,34600,Yes,M,High School,20,Private,7860,3,Pickup,558,1,No,7,Urban,1,0,White
0,0,25,1,46671,Yes,F,High School,29,Private,22140,6,Minivan,7326,1,No,0,Urban,0,0,White
0,0,47,0,80963,No,F,PhD,35,Private,40240,6,Sports Car,0,0,No,0,Urban,0,1,White
0,0,44,1,67373,No,M,High School,15,Commercial,32460,4,Panel Truck,8423,4,No,0,Urban,1,1,White
0,0,56,0,0,No,F,Bachelors,34,Private,24820,4,Sports Car,0,0,No,0,Rural,0,0,Blue
0,0,53,0,169926,Yes,F,PhD,49,Private,6800,14,SUV,0,0,No,0,Urban,1,0,White
0,0,46,0,48656,Yes,F,Bachelors,45,Private,12580,10,SUV,7450,1,No,3,Rural,0,0,Blue
1,0,44,0,234825,No,F,PhD,14,Private,16790,4,SUV,32113,1,Yes,7,Urban,0,1,White
0,0,39,0,26454,Yes,F,Masters,45,Private,8050,10,SUV,7607,2,No,0,Urban,1,0,White
0,0,47,0,49565,No,F,<High School,43,Private,11160,6,Minivan,4552,1,No,2,Urban,0,1,Blue
1,0,52,0,63301,Yes,M,Bachelors,46,Commercial,26630,4,Panel Truck,11364,1,No,1,Urban,0,0,White
1,0,62,0,40826,Yes,M,<High School,15,Private,13940,10,Minivan,0,0,No,1,Urban,1,0,Blue
1,0,52,0,147351,Yes,M,Masters,24,Commercial,21670,13,Van,0,0,No,0,Urban,0,0,White
0,0,46,0,57456,Yes,M,Bachelors,32,Private,15160,1,Minivan,0,0,No,0,Urban,0,0,White
1,1,45,1,64400,No,M,Bachelors,26,Private,17930,10,Van,41167,2,Yes,0,Urban,0,1,White
0,0,41,1,33623,Yes,F,High School,43,Private,8960,6,SUV,23981,1,No,3,Urban,0,0,White
1,1,40,1,0,Yes,F,High School,49,Private,5500,10,Sports Car,0,0,No,0,Urban,0,0,Blue
0,0,38,0,43720,Yes,M,<High School,46,Commercial,11820,9,Pickup,0,0,No,0,Urban,1,0,Blue
